GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
613417998,20170102,201701,2017,2017.0055,USA,MINNEAPOLIS,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,23,4,23,-6.36530265158452,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,20170102,http://lufkindailynews.com/news/state/article_615b2e6b-918b-5b25-bd06-004bab1a8373.html
613423529,20170102,201701,2017,2017.0055,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,5,1,5,-5.88235294117647,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,20170102,http://newsok.com/the-latest-pipeline-protesters-arrested-at-vikings-stadium/article/feed/1141230
613429696,20170102,201701,2017,2017.0055,LABLAB,EMPLOYEE,,,,,,LAB,LAB,,GOV,GOVERNMENT,,,,,,GOV,,,0,140,140,14,3,-6.5,8,1,8,-2.2633744855967,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,20170102,http://wypr.org/?page=1904
613434602,20170102,201701,2017,2017.0055,USA,DAKOTA,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,20,2,20,-6.08974358974359,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20170102,http://www.miamiherald.com/news/business/article124084539.html
613442152,20170102,201701,2017,2017.0055,OPP,PROTESTER,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,-7.84313725490196,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,3,"Sacramento, California, United States",US,USCA,38.5816,-121.494,1659564,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,20170102,http://sacramento.cbslocal.com/2017/01/01/pipeline-protesters-arrested-at-vikings-stadium/
613536182,20170102,201701,2017,2017.0055,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,12,3,12,-4.89742464220812,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20170102,https://www.rt.com/usa/372483-year-of-unrest-usa/
613536183,20170102,201701,2017,2017.0055,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,10,2,10,-7.1051731078905,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Trump Tower, New York, United States",US,USNY,40.7625,-73.9744,2083283,3,"Trump Tower, New York, United States",US,USNY,40.7625,-73.9744,2083283,20170102,https://www.rt.com/usa/372483-year-of-unrest-usa/
613536184,20170102,201701,2017,2017.0055,GOV,PRESIDENT,,,,,,GOV,,,USA,NEW YORK,USA,,,,,,,,0,140,140,14,3,-6.5,4,2,4,-7.1051731078905,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Trump Tower, New York, United States",US,USNY,40.7625,-73.9744,2083283,20170102,https://www.rt.com/usa/372483-year-of-unrest-usa/
613548891,20161203,201612,2016,2016.9123,OPP,DEMONSTRATOR,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,4,-1.61943319838056,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Central Square, New York, United States",US,USNY,43.2867,-76.146,946322,3,"Central Square, New York, United States",US,USNY,43.2867,-76.146,946322,20170102,http://www.bostonmagazine.com/news/blog/2017/01/02/massachusetts-minimum-wage-2017/
613548892,20161203,201612,2016,2016.9123,OPP,DEMONSTRATOR,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,-1.61943319838056,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Central Square, New York, United States",US,USNY,43.2867,-76.146,946322,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20170102,http://www.bostonmagazine.com/news/blog/2017/01/02/massachusetts-minimum-wage-2017/
613564410,20170102,201701,2017,2017.0055,USA,NEW YORK,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,14,1,14,-5.36912751677853,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20170102,https://contacto-latino.com/en/news/201403/106356408/three-arrested-after-protesters-hang-banner-during-vikings-game-new-york-daily-news/
613564416,20170102,201701,2017,2017.0055,USA,DAKOTA,USA,,,,,,,,USACOP,MINNEAPOLIS,USA,,,,,COP,,,1,140,140,14,3,-6.5,10,1,10,-5.26315789473684,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20170102,http://counton2.com/2017/01/02/oil-pipeline-protesters-unfurl-banner-during-vikings-game/
613568599,20170102,201701,2017,2017.0055,USA,DAKOTA,USA,,,,,,,,USACOP,MINNEAPOLIS,USA,,,,,COP,,,1,140,140,14,3,-6.5,6,1,6,-6.94444444444445,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,3,"Minneapolis, Minnesota, United States",US,USMN,44.98,-93.2638,655030,20170102,http://www.knoxradio.com/news/vikings-oil-pipeline/
613591723,20170102,201701,2017,2017.0055,CRM,CRIMINAL,,,,,,CRM,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,2,1,2,-5.69948186528498,3,"Morton County, North Dakota, United States",US,USND,46.7722,-101.262,1034207,3,"Morton County, North Dakota, United States",US,USND,46.7722,-101.262,1034207,3,"Morton County, North Dakota, United States",US,USND,46.7722,-101.262,1034207,20170102,http://rinf.com/alt-news/newswire/dapl-war-rages-on-water-protectors-arrested-as-protests-continue/
613592216,20170102,201701,2017,2017.0055,OPP,PROTESTER,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,8,1,8,-5.69948186528498,3,"Morton County, North Dakota, United States",US,USND,46.7722,-101.262,1034207,3,"Morton County, North Dakota, United States",US,USND,46.7722,-101.262,1034207,3,"Morton County, North Dakota, United States",US,USND,46.7722,-101.262,1034207,20170102,http://rinf.com/alt-news/newswire/dapl-war-rages-on-water-protectors-arrested-as-protests-continue/
613614803,20170102,201701,2017,2017.0055,USA,UNITED STATES,USA,,,,,,,,AUS,MURRAY,AUS,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-5.39772727272727,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,20170102,http://newamericamedia.org/2017/01/fighting-the-worst-pipeline-of-all-from-school-to-prison.php
613655114,20170103,201701,2017,2017.0082,LABLAB,EMPLOYEE,,,,,,LAB,LAB,,GOV,GOVERNMENT,,,,,,GOV,,,0,140,140,14,3,-6.5,16,1,16,-1.64350011288787,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,20170103,http://wypr.org/?page=1907
613662029,20170103,201701,2017,2017.0082,OPP,PROTESTER,,,,,,OPP,,,USACOP,DETROIT,USA,,,,,COP,,,1,140,140,14,3,-6.5,6,1,6,-9.79020979020979,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20170103,http://wpri.com/ap/dozens-arrested-in-minimum-wage-protests-across-the-us/
613672468,20170103,201701,2017,2017.0082,USA,NEW YORK,USA,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,140,140,14,3,-6.5,2,2,2,-1.76301416623997,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20170103,http://www.workers.org/2017/01/02/palestinians-celebrate-release-of-hunger-striker-bilal-kayed/
613672469,20170103,201701,2017,2017.0082,USA,NEW YORK,USA,,,,,,,,ISRGOV,ISRAELI,ISR,,,,,GOV,,,0,140,140,14,3,-6.5,12,2,12,-1.76301416623997,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20170103,http://www.workers.org/2017/01/02/palestinians-celebrate-release-of-hunger-striker-bilal-kayed/
613675191,20161227,201612,2016,2016.9781,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,140,140,14,3,-6.5,36,9,36,3.05264837634372,3,"Salt Lake City, Utah, United States",US,USUT,40.7608,-111.891,1454997,0,,,,,,,3,"Salt Lake City, Utah, United States",US,USUT,40.7608,-111.891,1454997,20170103,http://www.npr.org/templates/transcript/transcript.php?storyId=507922200
613709970,20170103,201701,2017,2017.0082,EDU,SCHOOL,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,6,1,6,-4.33212996389892,3,"Eagle Point, Oregon, United States",US,USOR,42.4726,-122.803,1161353,3,"Eagle Point, Oregon, United States",US,USOR,42.4726,-122.803,1161353,3,"Eagle Point, Oregon, United States",US,USOR,42.4726,-122.803,1161353,20170103,http://ktvl.com/news/local/students-stand-against-bullying-in-eagle-point
613720468,20170103,201701,2017,2017.0082,CVLOPP,IMMIGRANT,,,,,,CVL,OPP,,USA,MIAMI,USA,,,,,,,,1,140,140,14,3,-6.5,8,1,8,-1.40186915887851,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,20170103,http://www.foxnews.com/politics/2015/10/23/immigrant-activists-gear-up-to-protest-outside-trump-hotel-in-miami-before-his.html
613720469,20170103,201701,2017,2017.0082,CVLOPP,IMMIGRANT,,,,,,CVL,OPP,,USA,MIAMI,USA,,,,,,,,1,140,140,14,3,-6.5,6,1,6,-1.40186915887851,3,"University Of North Florida, Florida, United States",US,USFL,30.2697,-81.5073,299747,3,"University Of North Florida, Florida, United States",US,USFL,30.2697,-81.5073,299747,3,"University Of North Florida, Florida, United States",US,USFL,30.2697,-81.5073,299747,20170103,http://www.foxnews.com/politics/2015/10/23/immigrant-activists-gear-up-to-protest-outside-trump-hotel-in-miami-before-his.html
613720470,20170103,201701,2017,2017.0082,CVLOPP,IMMIGRANT,,,,,,CVL,OPP,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,-1.40186915887851,3,"University Of North Florida, Florida, United States",US,USFL,30.2697,-81.5073,299747,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,3,"University Of North Florida, Florida, United States",US,USFL,30.2697,-81.5073,299747,20170103,http://www.foxnews.com/politics/2015/10/23/immigrant-activists-gear-up-to-protest-outside-trump-hotel-in-miami-before-his.html
613720471,20170103,201701,2017,2017.0082,CVLOPP,IMMIGRANT,,,,,,CVL,OPP,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,4,-1.40186915887851,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20170103,http://www.foxnews.com/politics/2015/10/23/immigrant-activists-gear-up-to-protest-outside-trump-hotel-in-miami-before-his.html
613731920,20170103,201701,2017,2017.0082,IND,TRIPURA,IND,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,1,1,1,-3.5751840168244,1,United States,US,US,38.0,-97.0,US,0,,,,,,,1,Hong Kong,HK,HK,22.25,114.167,HK,20170103,http://www.hongkongherald.com/index.php/sid/250616347
613731921,20170103,201701,2017,2017.0082,IND,TRIPURA,IND,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,3,1,3,-3.5751840168244,1,United States,US,US,38.0,-97.0,US,0,,,,,,,1,United States,US,US,38.0,-97.0,US,20170103,http://www.hongkongherald.com/index.php/sid/250616347
613741288,20170103,201701,2017,2017.0082,OPP,PROTESTER,,,,,,OPP,,,USA,DAKOTA,USA,,,,,,,,1,140,140,14,3,-6.5,20,2,20,-2.57357771646301,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20170103,http://www.hawaiitelegraph.com/index.php/sid/250616395
613787323,20170103,201701,2017,2017.0082,GOV,PRINCE,,,,,,GOV,,,,,,,,,,,,,1,140,140,14,3,-6.5,3,1,3,1.79856115107914,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20170103,http://theartnewspaper.com/news/news/polish-government-acquires-masterpieces-by-leonardo-and-rembrandt-but-at-what-price/
613802955,20170103,201701,2017,2017.0082,JUD,JUDGE,,,,,,JUD,,,LEGJUD,SENATE,,,,,,LEG,JUD,,1,140,140,14,3,-6.5,8,1,8,-1.70940170940171,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20170103,http://www.thehill.com/blogs/congress-blog/judicial/312441-confirm-judges-horan-and-baxter-for-the-western-district-of
613803750,20170103,201701,2017,2017.0082,USA,UNITED STATES,USA,,,,,,,,LEGJUD,SENATE,,,,,,LEG,JUD,,1,140,140,14,3,-6.5,2,1,2,-1.70940170940171,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20170103,http://www.thehill.com/blogs/congress-blog/judicial/312441-confirm-judges-horan-and-baxter-for-the-western-district-of
